,Kürzel,Status Nr. ,Bemerkung,Labornummer,Jahr,Datum,Dauer,Mittl.Abfluss,Abflussumme,Temp.(BAFU),pH(BAFU),Leitf. 25°C(BAFU),Sauerstoff,Sauerstoffsätt.%,Mittl.Abfluss.1,Abflussumme.1,Temp.(BAFU).1,pH(BAFU).1,Leitf. 25°C(BAFU).1,Sauerstoff.1,Sauerstoffsätt.%.1,pH (EAWAG),Leitf.20°C (EAWAG),Gesamthärte,Alkalinität,Calcium,Magnesium,Nitrit,Nitrat,Ammonium,Kjeldahl-Stickstoff,Gesamt-Stickstoff (filtriert),Gesamt-Stickstoff,DRP,Gesamt-Phosphor,Gesamt-Phosphor (filtriert),Chlorid,Kieselsäure,Sulfat,Natrium,Kalium,Eisen,Chem.Sauerstoffbedarf,TOC,DOC,Schwebstoffe,Chrom,Zink,Kupfer,Cadmium,Blei,Nickel,Quecksilber,NP,NP1EO,NP2EO,NP3EO,Calcium (IC),Status Nr.,year,month,day
765,RE,1,,51437.0,1999,1999-01-04 08:30:00,335,359.53,433.59,5.01,7.97,353.85,13.48,109.85,358.25120158887785,432.0509491161867,5.009324726911619,7.969190168818233,,13.47801489572993,109.87494613945923,8.4,318,1.72,2.73,52.104,10.21104,,1.71,,,,1.77,0.016,0.02,,8,4.8,34.6,6.2,1.77,,,2.9,2,5.3,0.35,2,1.2,0.03,0.38,0.82,,,,,,,,1999,1,4
766,RE,1,,51449.0,1999,1999-01-19 08:00:00,359,320.89,415.29,5,7.98,364.25,13.23,107.8,320.89381363004117,414.7231647354652,4.996148817802497,7.979203523412135,,13.23054566527585,107.82078495634663,8.224,313,1.787,2.874,54.789359999999995,10.21104,,1.62,,,,1.79,0.015,0.025,,9.2,5,31.5,6.2,1.77,,,2.5,2.2,1.3,0.47,2,0.9,0.03,0.12,0.93,,,,,,,,1999,1,19
767,RE,1,,51465.0,1999,1999-02-01 08:00:00,312,297.96,334.67,4.48,7.99,372.43,13.28,106.74,297.9620016025647,334.67092020000075,4.4730181623931635,7.984621794871792,,13.278095619658059,106.74843148443468,8.52,323,1.82,2.88,54.909600000000005,10.9404,,1.58,,,,1.86,0.015,0.02,,10.3,4.9,31.9,7.1,1.61,,,3,2.4,4.3,0.49,2,1.1,0.02,0.15,0.83,,,,,,,,1999,2,1
768,RE,1,,51477.0,1999,1999-02-15 07:45:00,336,292.27,353.26,3.61,8.01,389.64,13.48,105.95,292.2634957816382,353.5219244974696,3.6088426799007487,8.010432754342443,,13.48479950372208,105.98173067350986,8.5,332,1.93,2.99,57.31439999999999,12.156,,1.71,,,,2.05,0.011,0.026,,13,5.7,32,9.1,1.86,,,3.3,2.8,4,0.44,2,1,0.02,0.15,0.91,,,,,,,,1999,2,15
769,RE,1,,51489.0,1999,1999-03-01 10:40:00,339,547.25,667.7,3.71,7.93,390.72,13.88,109.41,547.3162459419577,667.9447465475653,3.7060688637481563,7.932331529758973,,13.884823413674347,109.40561970549585,8.42,333,1.86,2.98,55.71119999999999,11.426639999999999,,2.12,,,,2.58,0.034,0.199,,13.5,5.2,24.6,9.4,1.98,,,7.4,2.4,210,1.43,11,4.5,0.14,0.4,2.1,,,,,,,,1999,3,1
770,RE,1,,51516.0,1999,1999-03-15 08:15:00,334,568.31,682.48,5.32,7.92,381.2,13.21,108.58,568.3074880119873,683.3329235856135,5.320096903096898,7.914789710289724,,13.214697802197783,108.59575399619686,8.39,335,1.93,3.09,57.715199999999996,11.91288,,1.65,,,,1.92,0.017,0.034,,9.7,5.3,29.4,6.8,1.73,,,2.7,2.5,10.7,0.49,2,1,0.09,0.21,0.81,,,,,,,,1999,3,15
771,RE,1,,51537.0,1999,1999-03-29 08:00:00,336,502.61,607.5,6.39,,364.9,13.21,111.57,502.59342154915487,607.9370027058577,6.392874379344578,,,13.211822244289989,111.58835051271352,8.33,328,1.84,2.87,56.111999999999995,10.697280000000001,,1.4,,,,1.79,0.009,0.027,,8.2,4.8,31.2,6.3,1.59,,,2.6,1.8,3,0.49,2,1,0.09,0.21,0.81,,,,,,,,1999,3,29
772,RE,1,,51548.0,1999,1999-04-12 12:00:00,340,490.19,599.99,8,,349.33,12.87,113.11,490.5379911764697,600.4185011999989,7.999534803921559,,,12.871336274509805,113.17139846326516,8.31,314,1.74,2.79,51.7032,10.9404,,1.26,,,,1.69,0.007,0.027,,7.4,3.9,29.5,6.4,1.71,,,2.4,1.8,4.3,1,13,1.1,0.03,0.25,1.31,,,,,,,,1999,4,12
773,RE,1,,51559.0,1999,1999-04-26 08:15:00,332,544.08,650.78,8.13,8.12,364.5,12.45,109.82,544.6620727181545,650.9801093127383,8.12576830491474,8.116797501301393,,12.453618355065224,109.84013439141363,8.5,322,1.81,2.98,54.909600000000005,10.697280000000001,,1.3,,,,1.64,0.01,0.025,,7.8,4.3,28.2,6.3,1.69,,,2,1.7,4.7,0.74,2,1,0.13,0.14,0.94,,,,,,,,1999,4,26
774,RE,1,,51570.0,1999,1999-05-10 08:00:00,336,590.94,714.27,11.88,8.25,343.97,11.47,110.5,590.9428788480642,714.8045062546186,11.88280685203574,8.24683714001985,,11.46604965243296,110.61231761972815,8.39,300,1.7,2.72,51.7032,9.96792,,1.22,,,,1.46,0.008,0.024,,7.8,3.8,30,6.1,1.59,,,3.5,2.4,8,0.41,1,1,0.16,0.1,0.69,,,,,,,,1999,5,10
775,RE,3,keine Probe,51583.0,1999,1999-05-24 08:00:00,336,1291.09,1561.7,13.19,,,,,1291.4855937500001,1562.1809742000003,13.192247519841773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,5,24
776,RE,3,keine Probe,51604.0,1999,1999-06-07 08:00:00,336,1290.49,1560.98,14.09,,,,,1290.204249503969,1560.631060200001,14.088100694444673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,6,7
777,RE,1,,51615.0,1999,1999-06-21 07:00:00,335,1272.58,1534.74,15.49,8.13,316.44,11.51,120.55,1272.3762577114414,1534.4857667999984,15.488572139303452,8.127041230769224,,11.5142043076923,120.36018923203015,8.29,284,1.66,2.71,50.9016,9.48168,,1.03,,,,1.41,0.011,0.051,,5.6,4.5,28.5,4.8,1.51,,,5.8,3,61.3,1.94,9,2.8,0.11,0.41,1.2,,,,,,,,1999,6,21
778,RE,1,,51626.0,1999,1999-07-05 10:40:00,340,1061.74,1298.29,16.32,8.22,294.99,10.93,116.25,1061.4539028459278,1299.2195770834155,16.317949460255154,8.218957311089307,,10.934555937193329,116.33718480896769,8.38,279,1.6,2.6,48.8976,9.238560000000001,,0.86,,,,1.18,0.014,0.049,,4.9,4.4,24.7,4.2,1.33,,,3.5,2.4,21,1.01,4,1.3,0.12,2.03,1.82,,,,,,,,1999,7,5
779,RE,4,"Pb: Abklären wegen Wartung. Ende von HW, Pb-Fracht liegt höher als bei VW",51637.0,1999,1999-07-19 17:20:00,343,931.34,1148.9,18.53,8.18,285.96,10.43,116.16,931.2236814202334,1149.8750018177043,18.52616731517506,8.17706809338521,,10.434105544747053,116.18899505605332,8.59,279,1.6,2.59,49.298399999999994,8.99544,,0.95,,,,1.23,0.01,0.029,,6,3.8,29.1,4.6,1.44,,,3.1,2.1,15,0.91,9,1.5,0.17,3.62,0.94,,,,,,,,1999,7,19
780,RE,1,,51648.0,1999,1999-08-02 16:00:00,335,769.57,927.18,19.64,8.12,286.89,10.13,115.31,769.5637260956171,928.0938536713142,19.64473007968127,8.119554780876522,,10.131990039840625,115.37007220519027,8.43,280,1.54,2.41,46.492799999999995,9.238560000000001,,0.83,,,,1.09,0.005,0.021,,5.7,3.3,27.5,4.6,1.39,,,2.8,2.2,8.3,0.69,8,0.9,0.11,1.06,0.77,,,,,,,,1999,8,2
781,RE,1,,51666.0,1999,1999-08-16 16:30:00,337,623.18,754.92,21.07,8.05,288.37,9.22,107.87,622.8504418028722,755.6421559952446,21.06718870728079,8.044999504705324,,9.21706983655274,107.89463462687748,8.34,273,1.49,2.3,44.8896,8.99544,,0.84,,,,1.17,0.008,0.024,,6.1,2.8,27.2,4.8,1.47,,,3.7,2.1,8.3,0.72,10,1,0.2,1.01,0.9,,,,,,,,1999,8,16
782,RE,1,,51730.0,1999,1999-08-30 16:50:00,336,583.2,706.14,19.51,8.07,295.15,9.51,108.01,583.0513964321113,705.2589691242819,19.51163131813677,8.06909316154608,,9.510285926660073,108.00669305368558,8.27,271,1.46,2.4,43.2864,9.238560000000001,,0.8,,,,1.4,0.009,0.027,,5.9,2.8,26.6,4.7,1.47,,,3.8,1.9,17,0.8,6,1.1,0.1,0.61,0.93,,,,,,,,1999,8,30
783,RE,1,,51741.0,1999,1999-09-13 17:00:00,336,476.6,576.78,20.12,8.12,283.44,9.52,109.45,476.4852379771939,576.3565438572136,20.11528011898861,8.115381755081788,,9.524381755081796,109.45751710911436,8.42,268,1.41,2.19,41.2824,9.238560000000001,,0.75,,,,0.96,0.006,0.017,,6.2,2.1,29.7,5,1.45,,,3.6,2.9,1.3,0.97,5,0.8,0.17,0.45,0.77,,,,,,,,1999,9,13
784,RE,1,,51758.0,1999,1999-09-27 16:30:00,336,410.19,495.42,19.84,7.99,287.41,9.51,108.65,410.34110978638876,496.3486063976159,19.84074366616991,7.9887888723298515,,9.508695976154998,108.69125003763953,8.28,278,1.49,2.24,42.084,10.697280000000001,,0.83,,,,1.11,0.006,0.017,,7.7,2.7,35,6.2,1.99,,,3.8,3.4,1.3,0.94,7,1.2,0.27,0.99,1.04,,,,,,,,1999,9,27
785,RE,1,,51769.0,1999,1999-10-11 19:50:00,339,618.1,755.05,15.83,7.98,314.83,10.65,112.04,618.3502696463664,754.6346690764256,15.831873772102153,7.98120383104125,,10.653721021610977,112.18639330934866,8.27,275,1.58,2.51,46.492799999999995,10.21104,,0.89,,,,1.1,0.003,0.027,,6.3,4.3,29.6,5.2,1.54,,,2.9,2,4.33,0.7,5,1.2,,0.67,1.06,,,,,,,,1999,10,11
786,RE,1,,51780.0,1999,1999-10-25 16:30:00,333,526,629.94,13.48,8.0,306.92,11.06,110.59,526.2195546092191,630.8320020655319,13.47677955911833,8.000411322645299,,11.057822645290573,110.60500472450619,8.26,280,1.55,2.39,46.09199999999999,9.724800000000002,,0.73,,,,1,0.0015,0.019,,6.2,4.4,30.8,5.2,1.49,,,2.5,2,2,0.8,5,0.8,0.15,0.36,0.75,,,,,,,,1999,10,25
787,RE,4,"Pb, Cu, Ni: Abklären wegen Wartung. ",51795.0,1999,1999-11-08 17:00:00,336,439.55,532.47,12.23,7.95,312.86,11.35,110.33,439.5683358098066,531.7018589955421,12.23338286280338,7.952148588410106,,11.348026250619103,110.35902713991862,8.31,283,1.58,2.49,48.096,10.21104,,0.87,,,,1.21,0.007,0.013,,6.2,4,30.1,5.8,1.75,,,2.7,2.3,3.3,1,24,2.5,0.04,3.31,2.71,,,,,,,,1999,11,8
788,RE,1,,51806.0,1999,1999-11-22 16:45:00,336,462.24,558.7,9.52,7.97,341.63,11.78,107.46,462.2310312655077,559.1146554187582,9.519143424317626,7.968995037220811,,11.783969230769245,107.52161360164102,8.35,320,1.74,2.79,52.104,10.697280000000001,,1.3,,,,1.65,0.013,0.029,,7.8,5.1,29.6,5.9,1.98,,,2.9,2.2,6,1.07,12,1.4,0.12,1.3,1.3,,,,,,,,1999,11,22
789,RE,1,,51817.0,1999,1999-12-06 16:45:00,336,415.42,502.49,6.97,7.96,352.96,12.69,108.7,415.42183978174666,502.4942574000008,6.974799603174602,7.958711309523786,,12.688479662698448,108.7527114976866,8.3,324,1.75,2.8,52.9056,10.45416,,1.17,,,,1.44,0.018,0.029,,7.9,5.3,26.8,6.4,1.96,,,2.4,2,4.67,0.8,9,1.3,0.39,0.55,1.12,,,,,,,,1999,12,6
790,RE,1,,51831.0,1999,1999-12-20 17:00:00,336,463.05,560.52,6.08,8.03,365.97,12.93,108.35,462.6533222607848,559.6254586066453,6.084945463559751,8.027356470004989,,12.932747645017383,108.38037711458595,8.39,332,1.79,2.91,53.7072,10.9404,,1.45,,,,1.72,0.012,0.038,,8.9,5.3,26.9,7.4,2.05,,,4.3,3.5,21,1.1,10,2.1,0.19,1.1,1.4,,,,,,,,1999,12,20
791,RE,1,,51847.0,2000,2000-01-03 17:10:00,336,529.06,639.95,5.06,8.05,385.05,13.6,111.0,528.7686440257805,639.5985518135842,5.061514625681702,8.047484655471926,,13.601230540406569,111.02913047993734,8.17,341,1.8,3.08,54.5088,10.697280000000001,,1.58,,,,1.81,0.018,0.053,,9.1,5.9,25.3,6.9,1.82,,,4.1,2.4,16.33,0.32,11,2.6,0.11,1.45,1.42,,,,,,,,2000,1,3
792,RE,1,,51859.0,2000,2000-01-17 17:15:00,336,420.74,509.06,4.87,8.05,383.74,13.65,110.82,420.72955131383355,508.91446526921305,4.8708795240456135,8.050408031730349,,13.646521070897371,110.85061015532875,8.46,342,1.88,3.06,58.11599999999999,10.45416,,1.59,,,,1.73,0.015,0.026,,9.2,6.2,29.7,6.5,1.95,,,2.2,1.6,6,0.72,8,1.3,0.27,0.69,1.08,,,,,,,,2000,1,17
793,RE,1,,51876.0,2000,2000-01-31 13:00:00,332,343.66,410.43,3.97,8.06,382.8,13.81,109.51,343.3216678391961,410.3380574014072,3.971986934673366,8.063657286432134,,13.806140703517618,109.5487883101598,8.38,343,1.82,2.91,55.310399999999994,10.697280000000001,,1.37,,,,1.67,0.014,0.025,,11.1,6.2,32.6,8.2,1.97,,,2.7,1.7,4.67,0.67,2,1.3,0.13,0.23,1.02,,,,,,,,2000,1,31
794,RE,1,,51890.0,2000,2000-02-14 17:00:00,340,445.51,545.3,4.66,8.03,378.36,13.45,108.63,445.50302205882326,545.2956989999997,4.668182843137257,8.034505392156907,,13.447983333333374,108.66476253980343,8.47,337,1.83,3.06,54.5088,11.426639999999999,,1.8,,,,1.8,0.015,0.041,,9.6,6,28.4,7.3,1.76,,,4.5,3.1,22.67,1.2,3,1.9,0.06,0.76,1.27,,,,,,,,2000,2,14
795,RE,1,,51902.0,2000,2000-02-28 16:30:00,336,488.47,589.97,5.05,8.03,388.12,13.33,108.68,488.4671385991061,590.8498508494787,5.046787382016887,8.026653253849984,,13.331029258098233,108.78201619598053,8.46,344,1.87,3.1,56.51279999999999,11.183520000000001,,1.58,,,,1.89,0.013,0.029,,10,6.2,28.5,7.1,2,,,3.3,2.4,6.67,1.06,2,1.5,0.05,0.44,1.19,,,,,,,,2000,2,28
796,RE,1,,51914.0,2000,2000-03-13 16:00:00,335,487.76,589.12,5.96,8.04,379.33,13.21,110.37,487.2800168902138,587.6597003695979,5.9673740685544,8.043476403378062,,13.20917443773999,110.36581737601196,8.48,338,1.85,3.08,56.111999999999995,10.9404,,1.72,,,,1.8,0.017,0.029,,10,5.8,27.8,6.7,2.13,,,3.1,2.5,8.3,,,,,,,,,,,,,,2000,3,13
797,RE,1,,51926.0,2000,2000-03-27 17:30:00,338,521.02,633.04,6.79,8.06,360.52,13.14,112.11,521.009762469135,633.9646789724435,6.792535802469137,8.059579753086412,,13.142009876543199,112.12488610807146,8.18,321,1.78,2.91,53.306400000000004,10.9404,,1.47,,,,1.8,0.012,0.031,,8.1,5.7,26.7,6.6,1.99,,,3,2.4,11,0.97,2,1,0.09,0.43,0.94,,,,,,,,2000,3,27
798,RE,4,GN ev. zu hoch,51938.0,2000,2000-04-10 17:10:00,336,504.89,610.11,7.42,8.11,363.2,12.92,111.92,504.879754220457,610.7025507050649,7.425657894736829,8.109088381330679,,12.915201588877872,111.9516055715154,8.28,324,1.77,2.87,52.9056,10.9404,,1.52,,,,2.26,0.005,0.019,,8.1,4.9,29.5,6.5,2.05,,,4.2,2,4,1.1,7,1.4,0.05,0.97,1.55,,,,,,,,2000,4,10
799,RE,1,,51950.0,2000,2000-04-25 17:40:00,360,457.24,593.4,8.99,8.08,357.73,12.4,111.71,457.35879611650455,592.7369997669898,8.994296809986128,8.08277207582062,,12.403813684697175,111.75035911876138,8.27,319,1.74,2.76,50.1,11.91288,,1.61,,,,1.78,0.006,0.019,,9.84,4.7,31.94,7.2,1.87,,,2,1.9,4.33,,6,1.2,0.06,1.2,1.4,,,,,,,,2000,4,25
800,RE,1,,51962.0,2000,2000-05-08 17:15:00,312,555.21,622.78,12.08,8.1,339.51,11.67,112.86,555.6851310160426,624.1455391572191,12.080460962566836,8.098297860962575,,11.667616577540121,113.06983845889886,8.23,303,1.66,2.68,50.1,9.96792,,1.16,,,,1.3,0.004,0.021,,7.45,4.1,30.41,6.2,1.67,,,2.8,2.4,8,0.9,2,1.1,0.08,0.4,1.1,,,,,,,,2000,5,8
801,RE,1,,51974.0,2000,2000-05-22 17:15:00,336,677.07,818.98,15.5,8.05,322.13,10.87,113.51,677.1021701388902,819.0227850000016,15.497557539682541,8.054265775401083,,10.871028273809541,113.6588694550468,8.14,296,1.57,2.51,46.492799999999995,9.96792,,1.05,,,,1.08,0.004,0.023,,7.29,4.3,30.89,6.4,1.81,,,2.6,2.3,7.67,0.8,8,3.7,,0.58,1.38,,,,,,,,2000,5,22
802,RE,1,,51986.0,2000,2000-06-05 17:15:00,336,713.25,862.74,14.04,8.04,323.58,11.36,114.99,713.0534221230149,862.5094193999988,14.040647321428596,8.043245535714311,,11.362811507936499,115.08915721369819,8.32,298,1.57,2.53,46.09199999999999,10.21104,,1.02,,,,1.25,0.004,0.052,,6.74,3.1,31.02,6.2,1.7,,,3.5,2.6,30,1.1,4,1.7,0.13,1.01,1.48,,,,,,,,2000,6,5
803,RE,2,Unterbruch 13.6.00 xx:xx bis 16.6.00 xx:xx,51998.0,2000,2000-06-19 17:00:00,336,693.45,838.17,17.95,8.05,311,10.52,114.87,693.2480248262174,838.5528108297925,17.944602284011822,8.049928272980504,,10.518907446068194,115.75897709687862,8.51,293,1.56,2.46,46.89359999999999,9.48168,,1.07,,,,1.27,0.0015,0.034,,6.54,2.3,30.74,5.5,1.74,,,3.3,2.3,16.33,0.4,2,2,,0.86,1.01,,,,,,,,2000,6,19
804,RE,1,,,2000,2000-07-01 06:30:00,278,577.38,576.8,19.35,8.03,298.07,9.83,111.22,577.2500828828823,577.7118829491886,19.35167387387387,8.029485885885869,,9.82798738738739,111.26177110732579,8.39,279,1.49,2.31,43.2864,9.96792,,1,,,,1.08,0.008,0.013,,7.89,2.2,37.57,5.8,1.86,,,2.7,2.5,10.3,,,,,,,,,,,,,,2000,7,1
805,RE,3,,52010.0,2000,2000-07-03 15:00:00,57,594.2,120.86,19.48,8.04,290.83,9.77,110.84,593.0165486725671,121.68699578761077,19.476814159292033,8.036991150442473,,9.769356932153398,110.87254266080865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,7,3
806,RE,1,,52022.0,2000,2000-07-17 16:40:00,338,659.45,801.63,17.45,7.96,309.83,10.14,110.08,659.4322226061211,802.397128467128,17.44982033563676,7.960504442250752,,10.135848469891407,110.4167054066405,8.64,293,1.52,2.47,44.488800000000005,9.96792,,1.09,,,,1.31,0.008,0.046,,7.18,3.5,28.1,5.4,1.57,,,3.5,2.6,33.3,1,4,2.3,0.1,1.2,1.9,,,,,,,,2000,7,17
807,RE,1,,52034.0,2000,2000-07-31 16:50:00,336,654.75,792.38,17.44,8.0,303.41,10.25,111.54,654.7395751115527,791.9729900549341,17.442794744670312,7.996944471988107,,10.249052553296963,111.63373649153043,8.55,282,1.49,2.32,44.488800000000005,9.238560000000001,,0.95,,,,1.15,0.006,0.015,,6.44,2.9,28.11,5,1.56,,,3.2,2.6,14.67,0.6,3,1.4,0.06,0.79,1.11,,,,,,,,2000,7,31
808,RE,1,,52046.0,2000,2000-08-14 10:00:00,329,777.55,921.4,18.62,7.94,294.56,10.39,115.91,777.9814151898734,921.441188150886,18.615932658227845,7.941814683544297,,10.393128607594921,115.94226876240384,8.45,278,1.49,2.32,43.687200000000004,9.724800000000002,,0.9,,,,1.15,0.003,0.045,,5.96,2.9,28.82,5.1,1.78,,,5.6,3.3,57,0.9,15,2.9,0.03,3.01,2.65,,,,,,,,2000,8,14
809,RE,1,,52058.0,2000,2000-08-28 16:45:00,343,648.92,800.71,21.57,7.94,280.17,9.54,112.76,648.9112527953341,801.2756149516787,21.575972289742342,7.938746232377253,,9.545090422946032,112.82379805550312,8.26,256,1.33,2.07,38.877599999999994,8.75232,,0.66,,,,0.87,0.004,0.016,,5.65,1.6,28.48,5.2,1.78,,,3.4,2.8,3,,,,,,,,,,,,,,2000,8,28
810,RE,1,,52070.0,2000,2000-09-11 11:00:00,330,556.07,661.11,19.2,7.89,294.34,9.65,108.82,556.0610464411911,660.6005231721351,19.20211761736498,7.886948006057555,,9.649577486118128,108.91792461249821,8.43,273,1.44,2.28,42.885600000000004,8.99544,,0.78,,,,0.96,0.007,0.072,,5.82,2.9,26.88,5,1.51,,,3,2.4,4.7,0.5,5,1.6,,0.66,1.33,,,,,,,,2000,9,11
811,RE,1,,52082.0,2000,2000-09-25 16:50:00,342,533.86,656.96,17.28,7.83,306.35,10.18,110.35,533.8594690394942,657.2877782814254,17.281209653827418,7.827812286689408,,10.174907362262308,110.4567441115535,8.36,275,1.47,2.38,44.488800000000005,8.75232,,0.86,,,,1.42,0.01,0.052,,5.89,3.2,25.65,4.8,1.63,,,4.4,2.5,61.3,1.2,3,2.3,0.09,1.4,1.4,,,,,,,,2000,9,25
812,RE,1,,52094.0,2000,2000-10-09 16:50:00,336,462.31,559.21,16,7.77,312.68,10.3,108.74,462.296604166666,559.1939723999993,15.996502976190442,7.76564576802508,,10.295112599206337,108.7907044518057,8.42,283,1.53,2.42,46.09199999999999,9.238560000000001,,0.9,,,,1.18,0.013,0.019,,6.1,3.2,28.52,5.5,1.71,,,3.1,2.6,6.67,,,,,,,,,,,,,,2000,10,9
813,RE,1,,52106.0,2000,2000-10-23 11:00:00,330,451.32,536.45,14,,321.16,10.72,108.43,452.3236375567902,537.3604814174668,13.997021201413437,,,10.71810903584048,108.454552573492,8.33,290,1.54,2.46,46.09199999999999,9.48168,,0.93,,,,1.08,0.007,0.018,,6.36,3.4,28.04,5.4,1.76,,,2.5,2.4,3.67,0.2,2,1.4,0.02,0.38,0.94,,,,,,,,2000,10,23
814,RE,1,,52118.0,2000,2000-11-06 16:30:00,342,405.62,498.67,12.77,,326.57,10.9,107.31,405.73173304050846,499.53690971947395,12.775931673987303,,,10.902455344070273,107.34433438714018,8.37,290,1.56,2.49,47.294399999999996,9.238560000000001,,0.98,,,,1.28,0.008,0.026,,6.66,3.8,29.87,5.4,1.77,,,2.3,2.2,1.33,1.3,2,2.5,0.08,0.2,1.46,,,,,,,,2000,11,6
815,RE,1,,52130.0,2000,2000-11-20 16:50:00,336,398.69,482.73,10.58,,341.69,11.39,106.59,398.6896565906832,482.2550086120904,10.584540634291388,,,11.394338949454896,106.6408530266978,8.39,303,1.67,2.67,50.1,10.21104,,1.1,,,,1.44,0.013,0.015,,6.56,4.4,28.93,5.7,1.82,,,3.5,2.6,0.5,0.6,3,1.7,0.12,0.96,1.46,,,,,,,,2000,11,20
816,RE,1,,52142.0,2000,2000-12-04 16:30:00,336,443.98,536.51,9.32,,354.62,12.06,109.49,444.21196871896683,537.3187973624624,9.318065541211512,,,12.061289970208549,109.5198149115529,8.3,321,1.72,2.78,52.104,10.21104,,1.15,,,,1.4,0.012,0.02,,6.99,5.1,30.24,5.7,1.8,,,3.1,2.3,4,,,,,,,,,,,,,,2000,12,4
817,RE,1,,52154.0,2000,2000-12-18 10:00:00,329,376.72,446.86,8.62,,346.16,12.36,110.34,376.76740161861403,446.2433104770865,8.622810824481537,,,12.361385432473444,110.36473936834139,8.31,315,1.68,2.67,51.3024,9.724800000000002,,1.35,,,,1.44,0.015,0.023,,7.78,5.3,32.16,6,1.7,,,4.4,2.5,3,0.7,2,2.3,0.06,0.3,2.1,,,,,,,,2000,12,18
818,RE,1,,52166.0,2001,2001-01-03 10:00:00,384,329.3,455.23,6.92,7.8,354.97,12.68,108.54,329.456955295139,455.44129500000014,6.9259388020833335,7.796976496922232,,12.68316579861111,108.57383712760542,8.52,334,1.77,2.77,53.7072,10.45416,,1.49,,,,1.65,0.011,0.018,,8.68,5.3,33.19,6.7,1.76,,,3.2,2.3,0.5,,,,,,,,,,,,,,2001,1,3
819,RE,1,,52178.0,2001,2001-01-15 10:00:00,288,393.19,407.66,6,7.92,402.79,12.86,107.53,393.19518807870406,407.6647710000004,5.99824826388889,7.923176504629634,,12.864765046296325,107.57283620492312,8.4,355,1.95,3.24,58.540848,11.8982928,,1.9,,,,1.99,0.027,0.052,,10.04,6.3,26.87,7.55,1.827,,,2.4,2,9,,,,,,,,,,,,,,2001,1,15
820,RE,1,,52190.0,2001,2001-01-29 18:00:00,344,329.61,408.19,5.09,7.92,386.34,13.31,108.71,329.6017693798457,408.1788312000009,5.093152131782943,7.916424903100791,,13.308776162790668,108.73062195015886,8.16,347,1.9,3.07,57.069911999999995,11.574943200000002,,1.74,,,,1.9,0.017,0.03,,9.98,5.8,30.15,7.71,2.066,,,2.6,2.5,2,,,,,,,,,,,,,,2001,1,29
821,RE,1,,52202.0,2001,2001-02-12 17:00:00,335,336.92,406.33,5.23,7.94,383.81,13.24,108.24,336.92678308457664,406.33370039999943,5.234872636815928,7.942720895522386,,13.244573874445178,108.60255460356629,8.3,346,1.85,3,55.843464,11.1032904,,1.8,,,,1.96,0.014,0.028,,10.06,6.3,30.01,7.39,1.812,,,2.3,1.5,2.99,,,,,,,,,,,,,,2001,2,12
822,RE,1,,52214.0,2001,2001-02-26 10:00:00,329,318.94,377.75,5.49,8.01,374.85,13.21,109.0,318.9296398176296,377.7402654000005,5.48881003039515,8.011099797365757,,13.208543566362712,109.01712883376763,8.31,348,1.85,2.91,54.777336,11.749989600000001,,1.86,,,,2.03,0.011,0.03,,10.95,5.9,35.91,7.74,1.892,,,2.09,2.05,15,,,,,,,,,,,,,,2001,2,26
823,RE,1,,52226.0,2001,2001-03-12 16:50:00,343,449.6,554.9,5.55,8.03,387.02,13,107.46,449.5966635877483,555.1619601981516,5.5489168692270425,8.030903257170626,,13.003586776859485,107.49125059712522,8.22,330,1.92,3.13,57.31439999999999,11.91288,,2.03,,,,2.1,0.023,0.074,,12.12,6.1,30.72,8.27,2.16,,,3.1,2.3,39.2,,,,,,,,,,,,,,2001,3,12
824,RE,1,,52238.0,2001,2001-03-26 17:15:00,336,688.04,833.29,7.11,8.0,382.47,13.12,112.8,688.0569598811306,832.2736986722157,7.112956909361063,7.999449232293208,,13.116234769687996,112.80920135368405,8.39,341,1.91,3.21,58.200168,11.1324648,,1.67,,,,1.72,0.017,0.111,,8.02,5.9,25.63,5.86,1.674,,,4.1,1.86,36,,,,,,,,,,,,,,2001,3,26
825,RE,1,,52250.0,2001,2001-04-09 10:00:00,329,629.29,744.76,7.79,8.07,371.83,12.75,111.48,629.5145669371193,745.5970530803241,7.796584178498985,8.072793103448276,,12.745205375253516,111.50120846867242,8.37,333,1.8,2.92,53.234256,11.4704016,,1.5,,,,1.89,0.008,0.044,,7.85,5.6,30.11,6.46,1.961,,,2.85,1.72,10.3,,,,,,,,,,,,,,2001,4,9
826,RE,1,,52262.0,2001,2001-04-23 16:00:00,342,684.17,842.35,7.88,8.19,376.9,12.95,113.54,684.1670833333319,842.3465129999983,7.883622807017534,8.189601851851831,,12.952491228070187,113.55911373835472,8.38,326,1.84,3.05,56.548871999999996,10.4322792,,1.41,,,,1.67,0.01,0.05,,7.24,5.3,27.1,5.11,1.517,,,2.69,2.54,19,,,,,,,,,,,,,,2001,4,23
